,model,dataset,question_id,answer_index
58857,gemma-3-1b-it,arcc,2426,0
58858,gemma-3-1b-it,arcc,2427,0
58859,gemma-3-1b-it,arcc,2428,3
58860,gemma-3-1b-it,arcc,2429,0
58861,gemma-3-1b-it,arcc,2430,0
58862,gemma-3-1b-it,arcc,2431,0
58863,gemma-3-1b-it,arcc,2432,0
58864,gemma-3-1b-it,arcc,2433,1
58865,gemma-3-1b-it,arcc,2434,1
58866,gemma-3-1b-it,arcc,2435,0
58867,gemma-3-1b-it,arcc,2436,0
58868,gemma-3-1b-it,arcc,2437,0
58869,gemma-3-1b-it,arcc,2438,0
58870,gemma-3-1b-it,arcc,2439,3
58871,gemma-3-1b-it,arcc,2440,3
58872,gemma-3-1b-it,arcc,2441,1
58873,gemma-3-1b-it,arcc,2442,0
58874,gemma-3-1b-it,arcc,2443,2
58875,gemma-3-1b-it,arcc,2444,2
58876,gemma-3-1b-it,arcc,2445,2
58877,gemma-3-1b-it,arcc,2446,1
58878,gemma-3-1b-it,arcc,2447,3
58879,gemma-3-1b-it,arcc,2448,3
58880,gemma-3-1b-it,arcc,2449,0
58881,gemma-3-1b-it,arcc,2450,3
58882,gemma-3-1b-it,arcc,2451,1
58883,gemma-3-1b-it,arcc,2452,2
58884,gemma-3-1b-it,arcc,2453,1
58885,gemma-3-1b-it,arcc,2454,3
58886,gemma-3-1b-it,arcc,2456,2
58887,gemma-3-1b-it,arcc,2457,1
58888,gemma-3-1b-it,arcc,2458,1
58889,gemma-3-1b-it,arcc,2459,1
58890,gemma-3-1b-it,arcc,2461,0
58891,gemma-3-1b-it,arcc,2462,3
58892,gemma-3-1b-it,arcc,2463,0
58893,gemma-3-1b-it,arcc,2464,3
58894,gemma-3-1b-it,arcc,2465,0
58895,gemma-3-1b-it,arcc,2466,3
58896,gemma-3-1b-it,arcc,2467,0
58897,gemma-3-1b-it,arcc,2468,1
58898,gemma-3-1b-it,arcc,2469,1
58899,gemma-3-1b-it,arcc,2470,3
58900,gemma-3-1b-it,arcc,2471,0
58901,gemma-3-1b-it,arcc,2472,3
58902,gemma-3-1b-it,arcc,2473,0
58903,gemma-3-1b-it,arcc,2474,0
58904,gemma-3-1b-it,arcc,2475,1
58905,gemma-3-1b-it,arcc,2476,0
58906,gemma-3-1b-it,arcc,2477,1
58907,gemma-3-1b-it,arcc,2478,1
58908,gemma-3-1b-it,arcc,2479,3
58909,gemma-3-1b-it,arcc,2480,1
58910,gemma-3-1b-it,arcc,2481,3
58911,gemma-3-1b-it,arcc,2482,1
58912,gemma-3-1b-it,arcc,2483,2
58913,gemma-3-1b-it,arcc,2484,2
58914,gemma-3-1b-it,arcc,2485,1
58915,gemma-3-1b-it,arcc,2486,1
58916,gemma-3-1b-it,arcc,2487,1
58917,gemma-3-1b-it,arcc,2488,3
58918,gemma-3-1b-it,arcc,2489,3
58919,gemma-3-1b-it,arcc,2490,0
58920,gemma-3-1b-it,arcc,2491,0
58921,gemma-3-1b-it,arcc,2492,3
58922,gemma-3-1b-it,arcc,2493,1
58923,gemma-3-1b-it,arcc,2494,1
58924,gemma-3-1b-it,arcc,2495,1
58925,gemma-3-1b-it,arcc,2496,2
58926,gemma-3-1b-it,arcc,2497,0
58927,gemma-3-1b-it,arcc,2498,3
58928,gemma-3-1b-it,arcc,2499,3
58929,gemma-3-1b-it,arcc,2500,0
58930,gemma-3-1b-it,arcc,2501,0
58931,gemma-3-1b-it,arcc,2502,1
58932,gemma-3-1b-it,arcc,2503,0
58933,gemma-3-1b-it,arcc,2504,1
58934,gemma-3-1b-it,arcc,2505,3
58935,gemma-3-1b-it,arcc,2506,0
58936,gemma-3-1b-it,arcc,2507,3
58937,gemma-3-1b-it,arcc,2508,3
58938,gemma-3-1b-it,arcc,2509,0
58939,gemma-3-1b-it,arcc,2510,3
58940,gemma-3-1b-it,arcc,2511,1
58941,gemma-3-1b-it,arcc,2512,3
58942,gemma-3-1b-it,arcc,2513,1
58943,gemma-3-1b-it,arcc,2514,1
58944,gemma-3-1b-it,arcc,2515,0
58945,gemma-3-1b-it,arcc,2516,0
58946,gemma-3-1b-it,arcc,2517,0
58947,gemma-3-1b-it,arcc,2518,3
58948,gemma-3-1b-it,arcc,2520,3
58949,gemma-3-1b-it,arcc,2521,2
58950,gemma-3-1b-it,arcc,2522,2
58951,gemma-3-1b-it,arcc,2523,0
58952,gemma-3-1b-it,arcc,2524,1
58953,gemma-3-1b-it,arcc,2525,1
58954,gemma-3-1b-it,arcc,2526,0
58955,gemma-3-1b-it,arcc,2527,1
58956,gemma-3-1b-it,arcc,2528,3
58957,gemma-3-1b-it,arcc,2529,0
58958,gemma-3-1b-it,arcc,2530,1
58959,gemma-3-1b-it,arcc,2531,3
58960,gemma-3-1b-it,arcc,2532,1
58961,gemma-3-1b-it,arcc,2533,2
58962,gemma-3-1b-it,arcc,2534,1
58963,gemma-3-1b-it,arcc,2535,2
58964,gemma-3-1b-it,arcc,2536,0
58965,gemma-3-1b-it,arcc,2537,0
58966,gemma-3-1b-it,arcc,2538,0
58967,gemma-3-1b-it,arcc,2539,0
58968,gemma-3-1b-it,arcc,2540,0
58969,gemma-3-1b-it,arcc,2541,0
58970,gemma-3-1b-it,arcc,2542,2
58971,gemma-3-1b-it,arcc,2543,2
58972,gemma-3-1b-it,arcc,2544,0
58973,gemma-3-1b-it,arcc,2545,2
58974,gemma-3-1b-it,arcc,2546,3
58975,gemma-3-1b-it,arcc,2547,0
58976,gemma-3-1b-it,arcc,2548,3
58977,gemma-3-1b-it,arcc,2549,1
58978,gemma-3-1b-it,arcc,2550,1
58979,gemma-3-1b-it,arcc,2551,1
58980,gemma-3-1b-it,arcc,2552,2
58981,gemma-3-1b-it,arcc,2553,0
58982,gemma-3-1b-it,arcc,2554,2
58983,gemma-3-1b-it,arcc,2555,2
58984,gemma-3-1b-it,arcc,2556,3
58985,gemma-3-1b-it,arcc,2557,2
58986,gemma-3-1b-it,arcc,2558,0
58987,gemma-3-1b-it,arcc,2559,1
58988,gemma-3-1b-it,arcc,2560,1
58989,gemma-3-1b-it,arcc,2561,1
58990,gemma-3-1b-it,arcc,2562,0
58991,gemma-3-1b-it,arcc,2563,1
58992,gemma-3-1b-it,arcc,2564,2
58993,gemma-3-1b-it,arcc,2565,2
58994,gemma-3-1b-it,arcc,2566,2
58995,gemma-3-1b-it,arcc,2567,0
58996,gemma-3-1b-it,arcc,2568,3
58997,gemma-3-1b-it,arcc,2569,2
58998,gemma-3-1b-it,arcc,2570,0
58999,gemma-3-1b-it,arcc,2571,3
59000,gemma-3-1b-it,arcc,2572,3
59001,gemma-3-1b-it,arcc,2573,3
59002,gemma-3-1b-it,arcc,2574,0
59003,gemma-3-1b-it,arcc,2575,2
59004,gemma-3-1b-it,arcc,2576,0
59005,gemma-3-1b-it,arcc,2577,3
59006,gemma-3-1b-it,arcc,2578,2
59007,gemma-3-1b-it,arcc,2579,0
59008,gemma-3-1b-it,arcc,2580,2
59009,gemma-3-1b-it,arcc,2581,3
59010,gemma-3-1b-it,arcc,2582,0
59011,gemma-3-1b-it,arcc,2583,0
59012,gemma-3-1b-it,arcc,2584,0
59013,gemma-3-1b-it,arcc,2585,0
59014,gemma-3-1b-it,arcc,2586,0
59015,gemma-3-1b-it,arcc,2587,0
59016,gemma-3-1b-it,arcc,2588,3
59017,gemma-3-1b-it,arcc,2589,2
59018,Mistral-Nemo-Base-2407,arcc,0,0
59019,Mistral-Nemo-Base-2407,arcc,1,0
59020,Mistral-Nemo-Base-2407,arcc,2,0
59021,Mistral-Nemo-Base-2407,arcc,3,0
59022,Mistral-Nemo-Base-2407,arcc,4,1
59023,Mistral-Nemo-Base-2407,arcc,5,1
59024,Mistral-Nemo-Base-2407,arcc,6,1
59025,Mistral-Nemo-Base-2407,arcc,7,2
59026,Mistral-Nemo-Base-2407,arcc,8,3
59027,Mistral-Nemo-Base-2407,arcc,9,0
59028,Mistral-Nemo-Base-2407,arcc,10,0
59029,Mistral-Nemo-Base-2407,arcc,11,1
59030,Mistral-Nemo-Base-2407,arcc,12,0
59031,Mistral-Nemo-Base-2407,arcc,13,0
59032,Mistral-Nemo-Base-2407,arcc,14,0
59033,Mistral-Nemo-Base-2407,arcc,15,3
59034,Mistral-Nemo-Base-2407,arcc,16,0
59035,Mistral-Nemo-Base-2407,arcc,17,1
59036,Mistral-Nemo-Base-2407,arcc,18,0
59037,Mistral-Nemo-Base-2407,arcc,19,0
59038,Mistral-Nemo-Base-2407,arcc,20,0
59039,Mistral-Nemo-Base-2407,arcc,21,0
59040,Mistral-Nemo-Base-2407,arcc,22,0
59041,Mistral-Nemo-Base-2407,arcc,23,0
59042,Mistral-Nemo-Base-2407,arcc,24,0
59043,Mistral-Nemo-Base-2407,arcc,25,0
59044,Mistral-Nemo-Base-2407,arcc,26,3
59045,Mistral-Nemo-Base-2407,arcc,27,0
59046,Mistral-Nemo-Base-2407,arcc,28,0
59047,Mistral-Nemo-Base-2407,arcc,29,0
59048,Mistral-Nemo-Base-2407,arcc,30,0
59049,Mistral-Nemo-Base-2407,arcc,31,1
59050,Mistral-Nemo-Base-2407,arcc,32,0
59051,Mistral-Nemo-Base-2407,arcc,33,0
59052,Mistral-Nemo-Base-2407,arcc,34,0
59053,Mistral-Nemo-Base-2407,arcc,35,0
59054,Mistral-Nemo-Base-2407,arcc,36,0
59055,Mistral-Nemo-Base-2407,arcc,37,0
59056,Mistral-Nemo-Base-2407,arcc,38,0
59057,Mistral-Nemo-Base-2407,arcc,39,0
59058,Mistral-Nemo-Base-2407,arcc,40,0
59059,Mistral-Nemo-Base-2407,arcc,41,0
59060,Mistral-Nemo-Base-2407,arcc,42,0
59061,Mistral-Nemo-Base-2407,arcc,43,0
59062,Mistral-Nemo-Base-2407,arcc,44,3
59063,Mistral-Nemo-Base-2407,arcc,45,1
59064,Mistral-Nemo-Base-2407,arcc,46,3
59065,Mistral-Nemo-Base-2407,arcc,47,0
59066,Mistral-Nemo-Base-2407,arcc,48,0
59067,Mistral-Nemo-Base-2407,arcc,49,0
59068,Mistral-Nemo-Base-2407,arcc,50,1
59069,Mistral-Nemo-Base-2407,arcc,51,1
59070,Mistral-Nemo-Base-2407,arcc,52,0
59071,Mistral-Nemo-Base-2407,arcc,53,0
59072,Mistral-Nemo-Base-2407,arcc,54,0
59073,Mistral-Nemo-Base-2407,arcc,55,0
59074,Mistral-Nemo-Base-2407,arcc,56,0
59075,Mistral-Nemo-Base-2407,arcc,57,3
59076,Mistral-Nemo-Base-2407,arcc,58,0
59077,Mistral-Nemo-Base-2407,arcc,59,0
59078,Mistral-Nemo-Base-2407,arcc,60,0
59079,Mistral-Nemo-Base-2407,arcc,61,0
59080,Mistral-Nemo-Base-2407,arcc,62,0
59081,Mistral-Nemo-Base-2407,arcc,63,0
59082,Mistral-Nemo-Base-2407,arcc,64,0
59083,Mistral-Nemo-Base-2407,arcc,65,0
59084,Mistral-Nemo-Base-2407,arcc,66,0
59085,Mistral-Nemo-Base-2407,arcc,67,0
59086,Mistral-Nemo-Base-2407,arcc,68,3
59087,Mistral-Nemo-Base-2407,arcc,69,1
59088,Mistral-Nemo-Base-2407,arcc,70,0
59089,Mistral-Nemo-Base-2407,arcc,71,2
59090,Mistral-Nemo-Base-2407,arcc,72,0
59091,Mistral-Nemo-Base-2407,arcc,73,0
59092,Mistral-Nemo-Base-2407,arcc,74,0
59093,Mistral-Nemo-Base-2407,arcc,75,0
59094,Mistral-Nemo-Base-2407,arcc,76,1
59095,Mistral-Nemo-Base-2407,arcc,77,0
59096,Mistral-Nemo-Base-2407,arcc,78,0
59097,Mistral-Nemo-Base-2407,arcc,79,3
59098,Mistral-Nemo-Base-2407,arcc,80,0
59099,Mistral-Nemo-Base-2407,arcc,81,0
59100,Mistral-Nemo-Base-2407,arcc,82,0
59101,Mistral-Nemo-Base-2407,arcc,83,0
59102,Mistral-Nemo-Base-2407,arcc,84,0
59103,Mistral-Nemo-Base-2407,arcc,85,0
59104,Mistral-Nemo-Base-2407,arcc,86,0
59105,Mistral-Nemo-Base-2407,arcc,87,0
59106,Mistral-Nemo-Base-2407,arcc,88,0
59107,Mistral-Nemo-Base-2407,arcc,89,0
59108,Mistral-Nemo-Base-2407,arcc,90,0
59109,Mistral-Nemo-Base-2407,arcc,91,1
59110,Mistral-Nemo-Base-2407,arcc,92,1
59111,Mistral-Nemo-Base-2407,arcc,93,3
59112,Mistral-Nemo-Base-2407,arcc,94,0
59113,Mistral-Nemo-Base-2407,arcc,95,3
59114,Mistral-Nemo-Base-2407,arcc,96,0
59115,Mistral-Nemo-Base-2407,arcc,97,3
59116,Mistral-Nemo-Base-2407,arcc,98,0
59117,Mistral-Nemo-Base-2407,arcc,99,0
59118,Mistral-Nemo-Base-2407,arcc,100,0
59119,Mistral-Nemo-Base-2407,arcc,101,1
59120,Mistral-Nemo-Base-2407,arcc,102,2
59121,Mistral-Nemo-Base-2407,arcc,103,1
59122,Mistral-Nemo-Base-2407,arcc,104,0
59123,Mistral-Nemo-Base-2407,arcc,105,0
59124,Mistral-Nemo-Base-2407,arcc,106,3
59125,Mistral-Nemo-Base-2407,arcc,107,0
59126,Mistral-Nemo-Base-2407,arcc,108,0
59127,Mistral-Nemo-Base-2407,arcc,109,0
59128,Mistral-Nemo-Base-2407,arcc,110,0
59129,Mistral-Nemo-Base-2407,arcc,111,0
59130,Mistral-Nemo-Base-2407,arcc,112,0
59131,Mistral-Nemo-Base-2407,arcc,113,0
59132,Mistral-Nemo-Base-2407,arcc,114,0
59133,Mistral-Nemo-Base-2407,arcc,115,0
59134,Mistral-Nemo-Base-2407,arcc,116,0
59135,Mistral-Nemo-Base-2407,arcc,117,0
59136,Mistral-Nemo-Base-2407,arcc,118,0
59137,Mistral-Nemo-Base-2407,arcc,119,0
59138,Mistral-Nemo-Base-2407,arcc,120,3
59139,Mistral-Nemo-Base-2407,arcc,121,0
59140,Mistral-Nemo-Base-2407,arcc,122,0
59141,Mistral-Nemo-Base-2407,arcc,123,1
59142,Mistral-Nemo-Base-2407,arcc,124,0
59143,Mistral-Nemo-Base-2407,arcc,125,0
59144,Mistral-Nemo-Base-2407,arcc,126,3
59145,Mistral-Nemo-Base-2407,arcc,127,0
59146,Mistral-Nemo-Base-2407,arcc,128,2
59147,Mistral-Nemo-Base-2407,arcc,129,1
59148,Mistral-Nemo-Base-2407,arcc,130,0
59149,Mistral-Nemo-Base-2407,arcc,131,0
59150,Mistral-Nemo-Base-2407,arcc,132,0
59151,Mistral-Nemo-Base-2407,arcc,133,0
59152,Mistral-Nemo-Base-2407,arcc,134,0
59153,Mistral-Nemo-Base-2407,arcc,135,0
59154,Mistral-Nemo-Base-2407,arcc,136,3
59155,Mistral-Nemo-Base-2407,arcc,137,0
59156,Mistral-Nemo-Base-2407,arcc,138,0
59157,Mistral-Nemo-Base-2407,arcc,139,0
59158,Mistral-Nemo-Base-2407,arcc,140,1
59159,Mistral-Nemo-Base-2407,arcc,141,1
59160,Mistral-Nemo-Base-2407,arcc,142,0
59161,Mistral-Nemo-Base-2407,arcc,143,3
59162,Mistral-Nemo-Base-2407,arcc,144,0
59163,Mistral-Nemo-Base-2407,arcc,145,0
59164,Mistral-Nemo-Base-2407,arcc,146,1
59165,Mistral-Nemo-Base-2407,arcc,147,0
59166,Mistral-Nemo-Base-2407,arcc,148,3
59167,Mistral-Nemo-Base-2407,arcc,149,3
59168,Mistral-Nemo-Base-2407,arcc,150,0
59169,Mistral-Nemo-Base-2407,arcc,151,1
59170,Mistral-Nemo-Base-2407,arcc,152,0
59171,Mistral-Nemo-Base-2407,arcc,153,0
59172,Mistral-Nemo-Base-2407,arcc,154,0
59173,Mistral-Nemo-Base-2407,arcc,155,0
59174,Mistral-Nemo-Base-2407,arcc,156,1
59175,Mistral-Nemo-Base-2407,arcc,157,0
59176,Mistral-Nemo-Base-2407,arcc,158,2
59177,Mistral-Nemo-Base-2407,arcc,159,0
59178,Mistral-Nemo-Base-2407,arcc,160,3
59179,Mistral-Nemo-Base-2407,arcc,161,0
59180,Mistral-Nemo-Base-2407,arcc,162,2
59181,Mistral-Nemo-Base-2407,arcc,163,1
59182,Mistral-Nemo-Base-2407,arcc,164,0
59183,Mistral-Nemo-Base-2407,arcc,165,0
59184,Mistral-Nemo-Base-2407,arcc,166,2
59185,Mistral-Nemo-Base-2407,arcc,167,1
59186,Mistral-Nemo-Base-2407,arcc,168,0
59187,Mistral-Nemo-Base-2407,arcc,169,0
59188,Mistral-Nemo-Base-2407,arcc,170,0
59189,Mistral-Nemo-Base-2407,arcc,171,3
59190,Mistral-Nemo-Base-2407,arcc,172,0
59191,Mistral-Nemo-Base-2407,arcc,173,0
59192,Mistral-Nemo-Base-2407,arcc,174,0
59193,Mistral-Nemo-Base-2407,arcc,175,1
59194,Mistral-Nemo-Base-2407,arcc,176,0
59195,Mistral-Nemo-Base-2407,arcc,177,0
59196,Mistral-Nemo-Base-2407,arcc,178,0
59197,Mistral-Nemo-Base-2407,arcc,179,0
59198,Mistral-Nemo-Base-2407,arcc,180,3
59199,Mistral-Nemo-Base-2407,arcc,181,0
59200,Mistral-Nemo-Base-2407,arcc,182,0
59201,Mistral-Nemo-Base-2407,arcc,183,0
59202,Mistral-Nemo-Base-2407,arcc,184,0
59203,Mistral-Nemo-Base-2407,arcc,185,0
59204,Mistral-Nemo-Base-2407,arcc,186,0
59205,Mistral-Nemo-Base-2407,arcc,187,0
59206,Mistral-Nemo-Base-2407,arcc,188,0
59207,Mistral-Nemo-Base-2407,arcc,189,0
59208,Mistral-Nemo-Base-2407,arcc,190,0
59209,Mistral-Nemo-Base-2407,arcc,191,0
59210,Mistral-Nemo-Base-2407,arcc,192,0
59211,Mistral-Nemo-Base-2407,arcc,193,0
59212,Mistral-Nemo-Base-2407,arcc,194,1
59213,Mistral-Nemo-Base-2407,arcc,195,0
59214,Mistral-Nemo-Base-2407,arcc,196,0
59215,Mistral-Nemo-Base-2407,arcc,197,0
59216,Mistral-Nemo-Base-2407,arcc,198,0
59217,Mistral-Nemo-Base-2407,arcc,199,3
59218,Mistral-Nemo-Base-2407,arcc,200,0
59219,Mistral-Nemo-Base-2407,arcc,201,2
59220,Mistral-Nemo-Base-2407,arcc,202,2
59221,Mistral-Nemo-Base-2407,arcc,203,0
59222,Mistral-Nemo-Base-2407,arcc,204,3
59223,Mistral-Nemo-Base-2407,arcc,205,0
59224,Mistral-Nemo-Base-2407,arcc,206,0
59225,Mistral-Nemo-Base-2407,arcc,207,0
59226,Mistral-Nemo-Base-2407,arcc,208,1
59227,Mistral-Nemo-Base-2407,arcc,209,2
59228,Mistral-Nemo-Base-2407,arcc,210,0
59229,Mistral-Nemo-Base-2407,arcc,211,0
59230,Mistral-Nemo-Base-2407,arcc,212,0
59231,Mistral-Nemo-Base-2407,arcc,213,0
59232,Mistral-Nemo-Base-2407,arcc,214,1
59233,Mistral-Nemo-Base-2407,arcc,215,0
59234,Mistral-Nemo-Base-2407,arcc,216,3
59235,Mistral-Nemo-Base-2407,arcc,217,0
59236,Mistral-Nemo-Base-2407,arcc,218,0
59237,Mistral-Nemo-Base-2407,arcc,219,2
59238,Mistral-Nemo-Base-2407,arcc,220,0
59239,Mistral-Nemo-Base-2407,arcc,221,0
59240,Mistral-Nemo-Base-2407,arcc,222,2
59241,Mistral-Nemo-Base-2407,arcc,223,2
59242,Mistral-Nemo-Base-2407,arcc,224,0
59243,Mistral-Nemo-Base-2407,arcc,225,0
59244,Mistral-Nemo-Base-2407,arcc,226,2
59245,Mistral-Nemo-Base-2407,arcc,227,0
59246,Mistral-Nemo-Base-2407,arcc,228,0
59247,Mistral-Nemo-Base-2407,arcc,229,0
59248,Mistral-Nemo-Base-2407,arcc,230,1
59249,Mistral-Nemo-Base-2407,arcc,231,1
59250,Mistral-Nemo-Base-2407,arcc,232,0
59251,Mistral-Nemo-Base-2407,arcc,233,0
59252,Mistral-Nemo-Base-2407,arcc,234,2
59253,Mistral-Nemo-Base-2407,arcc,235,0
59254,Mistral-Nemo-Base-2407,arcc,236,0
59255,Mistral-Nemo-Base-2407,arcc,237,0
59256,Mistral-Nemo-Base-2407,arcc,238,2
59257,Mistral-Nemo-Base-2407,arcc,239,0
59258,Mistral-Nemo-Base-2407,arcc,240,0
59259,Mistral-Nemo-Base-2407,arcc,241,0
59260,Mistral-Nemo-Base-2407,arcc,242,0
59261,Mistral-Nemo-Base-2407,arcc,243,1
59262,Mistral-Nemo-Base-2407,arcc,244,0
59263,Mistral-Nemo-Base-2407,arcc,245,0
59264,Mistral-Nemo-Base-2407,arcc,246,3
59265,Mistral-Nemo-Base-2407,arcc,247,1
59266,Mistral-Nemo-Base-2407,arcc,248,0
59267,Mistral-Nemo-Base-2407,arcc,249,0
59268,Mistral-Nemo-Base-2407,arcc,250,3
59269,Mistral-Nemo-Base-2407,arcc,251,0
59270,Mistral-Nemo-Base-2407,arcc,252,0
59271,Mistral-Nemo-Base-2407,arcc,253,0
59272,Mistral-Nemo-Base-2407,arcc,254,0
59273,Mistral-Nemo-Base-2407,arcc,255,0
59274,Mistral-Nemo-Base-2407,arcc,256,0
59275,Mistral-Nemo-Base-2407,arcc,257,0
59276,Mistral-Nemo-Base-2407,arcc,258,0
59277,Mistral-Nemo-Base-2407,arcc,259,0
59278,Mistral-Nemo-Base-2407,arcc,260,0
59279,Mistral-Nemo-Base-2407,arcc,261,0
59280,Mistral-Nemo-Base-2407,arcc,262,0
59281,Mistral-Nemo-Base-2407,arcc,263,0
59282,Mistral-Nemo-Base-2407,arcc,264,0
59283,Mistral-Nemo-Base-2407,arcc,265,0
59284,Mistral-Nemo-Base-2407,arcc,266,2
59285,Mistral-Nemo-Base-2407,arcc,267,3
59286,Mistral-Nemo-Base-2407,arcc,268,0
59287,Mistral-Nemo-Base-2407,arcc,269,0
59288,Mistral-Nemo-Base-2407,arcc,270,0
59289,Mistral-Nemo-Base-2407,arcc,271,0
59290,Mistral-Nemo-Base-2407,arcc,272,0
59291,Mistral-Nemo-Base-2407,arcc,273,0
59292,Mistral-Nemo-Base-2407,arcc,274,0
59293,Mistral-Nemo-Base-2407,arcc,275,3
59294,Mistral-Nemo-Base-2407,arcc,276,0
59295,Mistral-Nemo-Base-2407,arcc,277,0
59296,Mistral-Nemo-Base-2407,arcc,278,0
59297,Mistral-Nemo-Base-2407,arcc,279,0
59298,Mistral-Nemo-Base-2407,arcc,280,0
59299,Mistral-Nemo-Base-2407,arcc,281,0
59300,Mistral-Nemo-Base-2407,arcc,282,0
59301,Mistral-Nemo-Base-2407,arcc,283,0
59302,Mistral-Nemo-Base-2407,arcc,284,3
59303,Mistral-Nemo-Base-2407,arcc,285,0
59304,Mistral-Nemo-Base-2407,arcc,286,2
59305,Mistral-Nemo-Base-2407,arcc,287,0
59306,Mistral-Nemo-Base-2407,arcc,288,0
59307,Mistral-Nemo-Base-2407,arcc,289,0
59308,Mistral-Nemo-Base-2407,arcc,290,0
59309,Mistral-Nemo-Base-2407,arcc,291,3
59310,Mistral-Nemo-Base-2407,arcc,292,0
59311,Mistral-Nemo-Base-2407,arcc,293,1
59312,Mistral-Nemo-Base-2407,arcc,294,0
59313,Mistral-Nemo-Base-2407,arcc,295,2
59314,Mistral-Nemo-Base-2407,arcc,296,0
59315,Mistral-Nemo-Base-2407,arcc,297,0
59316,Mistral-Nemo-Base-2407,arcc,298,0
59317,Mistral-Nemo-Base-2407,arcc,299,0
59318,Mistral-Nemo-Base-2407,arcc,300,0
59319,Mistral-Nemo-Base-2407,arcc,301,0
59320,Mistral-Nemo-Base-2407,arcc,302,0
59321,Mistral-Nemo-Base-2407,arcc,303,0
59322,Mistral-Nemo-Base-2407,arcc,304,0
59323,Mistral-Nemo-Base-2407,arcc,305,0
59324,Mistral-Nemo-Base-2407,arcc,306,0
59325,Mistral-Nemo-Base-2407,arcc,307,0
59326,Mistral-Nemo-Base-2407,arcc,308,0
59327,Mistral-Nemo-Base-2407,arcc,309,0
59328,Mistral-Nemo-Base-2407,arcc,310,0
59329,Mistral-Nemo-Base-2407,arcc,311,0
59330,Mistral-Nemo-Base-2407,arcc,312,0
59331,Mistral-Nemo-Base-2407,arcc,313,3
59332,Mistral-Nemo-Base-2407,arcc,314,1
59333,Mistral-Nemo-Base-2407,arcc,315,0
59334,Mistral-Nemo-Base-2407,arcc,316,0
59335,Mistral-Nemo-Base-2407,arcc,317,0
59336,Mistral-Nemo-Base-2407,arcc,318,0
59337,Mistral-Nemo-Base-2407,arcc,319,0
59338,Mistral-Nemo-Base-2407,arcc,320,1
59339,Mistral-Nemo-Base-2407,arcc,321,1
59340,Mistral-Nemo-Base-2407,arcc,322,3
59341,Mistral-Nemo-Base-2407,arcc,323,3
59342,Mistral-Nemo-Base-2407,arcc,324,0
59343,Mistral-Nemo-Base-2407,arcc,325,1
59344,Mistral-Nemo-Base-2407,arcc,326,0
59345,Mistral-Nemo-Base-2407,arcc,327,0
59346,Mistral-Nemo-Base-2407,arcc,328,0
59347,Mistral-Nemo-Base-2407,arcc,329,0
59348,Mistral-Nemo-Base-2407,arcc,330,2
59349,Mistral-Nemo-Base-2407,arcc,331,0
59350,Mistral-Nemo-Base-2407,arcc,332,0
59351,Mistral-Nemo-Base-2407,arcc,333,0
59352,Mistral-Nemo-Base-2407,arcc,334,1
59353,Mistral-Nemo-Base-2407,arcc,335,0
59354,Mistral-Nemo-Base-2407,arcc,336,0
59355,Mistral-Nemo-Base-2407,arcc,337,0
59356,Mistral-Nemo-Base-2407,arcc,338,0
59357,Mistral-Nemo-Base-2407,arcc,339,1
59358,Mistral-Nemo-Base-2407,arcc,340,3
59359,Mistral-Nemo-Base-2407,arcc,341,0
59360,Mistral-Nemo-Base-2407,arcc,342,1
59361,Mistral-Nemo-Base-2407,arcc,343,0
59362,Mistral-Nemo-Base-2407,arcc,344,0
59363,Mistral-Nemo-Base-2407,arcc,345,3
59364,Mistral-Nemo-Base-2407,arcc,346,0
59365,Mistral-Nemo-Base-2407,arcc,347,0
59366,Mistral-Nemo-Base-2407,arcc,348,2
59367,Mistral-Nemo-Base-2407,arcc,349,0
59368,Mistral-Nemo-Base-2407,arcc,350,3
59369,Mistral-Nemo-Base-2407,arcc,351,1
59370,Mistral-Nemo-Base-2407,arcc,352,0
59371,Mistral-Nemo-Base-2407,arcc,353,1
59372,Mistral-Nemo-Base-2407,arcc,354,0
59373,Mistral-Nemo-Base-2407,arcc,355,0
59374,Mistral-Nemo-Base-2407,arcc,356,1
59375,Mistral-Nemo-Base-2407,arcc,357,0
59376,Mistral-Nemo-Base-2407,arcc,358,0
59377,Mistral-Nemo-Base-2407,arcc,359,2
59378,Mistral-Nemo-Base-2407,arcc,360,2
59379,Mistral-Nemo-Base-2407,arcc,361,0
59380,Mistral-Nemo-Base-2407,arcc,362,0
59381,Mistral-Nemo-Base-2407,arcc,363,0
59382,Mistral-Nemo-Base-2407,arcc,364,0
59383,Mistral-Nemo-Base-2407,arcc,365,0
59384,Mistral-Nemo-Base-2407,arcc,366,0
59385,Mistral-Nemo-Base-2407,arcc,367,0
59386,Mistral-Nemo-Base-2407,arcc,368,0
59387,Mistral-Nemo-Base-2407,arcc,369,0
59388,Mistral-Nemo-Base-2407,arcc,370,1
59389,Mistral-Nemo-Base-2407,arcc,371,0
59390,Mistral-Nemo-Base-2407,arcc,372,0
59391,Mistral-Nemo-Base-2407,arcc,373,0
59392,Mistral-Nemo-Base-2407,arcc,374,0
59393,Mistral-Nemo-Base-2407,arcc,375,1
59394,Mistral-Nemo-Base-2407,arcc,376,0
59395,Mistral-Nemo-Base-2407,arcc,377,3
59396,Mistral-Nemo-Base-2407,arcc,378,1
59397,Mistral-Nemo-Base-2407,arcc,379,3
