,model,dataset,question_id,answer_index
25671,aya-expanse-8b,openbookqa,393,0
25672,aya-expanse-8b,openbookqa,394,0
25673,aya-expanse-8b,openbookqa,395,0
25674,aya-expanse-8b,openbookqa,396,0
25675,aya-expanse-8b,openbookqa,397,0
25676,aya-expanse-8b,openbookqa,398,1
25677,aya-expanse-8b,openbookqa,399,0
25678,aya-expanse-8b,openbookqa,400,0
25679,aya-expanse-8b,openbookqa,401,0
25680,aya-expanse-8b,openbookqa,402,0
25681,aya-expanse-8b,openbookqa,403,0
25682,aya-expanse-8b,openbookqa,404,1
25683,aya-expanse-8b,openbookqa,405,0
25684,aya-expanse-8b,openbookqa,406,0
25685,aya-expanse-8b,openbookqa,407,0
25686,aya-expanse-8b,openbookqa,408,0
25687,aya-expanse-8b,openbookqa,409,3
25688,aya-expanse-8b,openbookqa,410,0
25689,aya-expanse-8b,openbookqa,411,0
25690,aya-expanse-8b,openbookqa,412,3
25691,aya-expanse-8b,openbookqa,413,0
25692,aya-expanse-8b,openbookqa,414,0
25693,aya-expanse-8b,openbookqa,415,0
25694,aya-expanse-8b,openbookqa,416,0
25695,aya-expanse-8b,openbookqa,417,1
25696,aya-expanse-8b,openbookqa,418,0
25697,aya-expanse-8b,openbookqa,419,0
25698,aya-expanse-8b,openbookqa,420,3
25699,aya-expanse-8b,openbookqa,421,0
25700,aya-expanse-8b,openbookqa,422,0
25701,aya-expanse-8b,openbookqa,423,0
25702,aya-expanse-8b,openbookqa,424,0
25703,aya-expanse-8b,openbookqa,425,0
25704,aya-expanse-8b,openbookqa,426,0
25705,aya-expanse-8b,openbookqa,427,0
25706,aya-expanse-8b,openbookqa,428,0
25707,aya-expanse-8b,openbookqa,429,0
25708,aya-expanse-8b,openbookqa,430,0
25709,aya-expanse-8b,openbookqa,431,1
25710,aya-expanse-8b,openbookqa,432,0
25711,aya-expanse-8b,openbookqa,433,2
25712,aya-expanse-8b,openbookqa,434,0
25713,aya-expanse-8b,openbookqa,435,0
25714,aya-expanse-8b,openbookqa,436,0
25715,aya-expanse-8b,openbookqa,437,0
25716,aya-expanse-8b,openbookqa,438,0
25717,aya-expanse-8b,openbookqa,439,0
25718,aya-expanse-8b,openbookqa,440,2
25719,aya-expanse-8b,openbookqa,441,0
25720,aya-expanse-8b,openbookqa,442,0
25721,aya-expanse-8b,openbookqa,443,1
25722,aya-expanse-8b,openbookqa,444,0
25723,aya-expanse-8b,openbookqa,445,0
25724,aya-expanse-8b,openbookqa,446,0
25725,aya-expanse-8b,openbookqa,447,0
25726,aya-expanse-8b,openbookqa,448,0
25727,aya-expanse-8b,openbookqa,449,1
25728,aya-expanse-8b,openbookqa,450,0
25729,aya-expanse-8b,openbookqa,451,0
25730,aya-expanse-8b,openbookqa,452,2
25731,aya-expanse-8b,openbookqa,453,0
25732,aya-expanse-8b,openbookqa,454,0
25733,aya-expanse-8b,openbookqa,455,1
25734,aya-expanse-8b,openbookqa,456,0
25735,aya-expanse-8b,openbookqa,457,2
25736,aya-expanse-8b,openbookqa,459,0
25737,aya-expanse-8b,openbookqa,460,0
25738,aya-expanse-8b,openbookqa,461,0
25739,aya-expanse-8b,openbookqa,462,0
25740,aya-expanse-8b,openbookqa,463,0
25741,aya-expanse-8b,openbookqa,464,0
25742,aya-expanse-8b,openbookqa,465,0
25743,aya-expanse-8b,openbookqa,466,0
25744,aya-expanse-8b,openbookqa,467,0
25745,aya-expanse-8b,openbookqa,468,0
25746,aya-expanse-8b,openbookqa,469,0
25747,aya-expanse-8b,openbookqa,470,0
25748,aya-expanse-8b,openbookqa,471,0
25749,aya-expanse-8b,openbookqa,472,0
25750,aya-expanse-8b,openbookqa,473,0
25751,aya-expanse-8b,openbookqa,474,0
25752,aya-expanse-8b,openbookqa,475,1
25753,aya-expanse-8b,openbookqa,476,0
25754,aya-expanse-8b,openbookqa,477,0
25755,aya-expanse-8b,openbookqa,478,0
25756,aya-expanse-8b,openbookqa,479,2
25757,aya-expanse-8b,openbookqa,480,0
25758,aya-expanse-8b,openbookqa,481,1
25759,aya-expanse-8b,openbookqa,482,1
25760,aya-expanse-8b,openbookqa,483,0
25761,aya-expanse-8b,openbookqa,484,0
25762,aya-expanse-8b,openbookqa,485,0
25763,aya-expanse-8b,openbookqa,486,0
25764,aya-expanse-8b,openbookqa,487,0
25765,aya-expanse-8b,openbookqa,488,0
25766,aya-expanse-8b,openbookqa,489,0
25767,aya-expanse-8b,openbookqa,490,0
25768,aya-expanse-8b,openbookqa,491,0
25769,aya-expanse-8b,openbookqa,492,0
25770,aya-expanse-8b,openbookqa,493,0
25771,aya-expanse-8b,openbookqa,494,0
25772,aya-expanse-8b,openbookqa,495,0
25773,aya-expanse-8b,openbookqa,496,0
25774,aya-expanse-8b,openbookqa,497,0
25775,aya-expanse-8b,openbookqa,498,0
25776,aya-expanse-8b,openbookqa,499,0
25777,aya-expanse-8b,openbookqa,500,0
25778,aya-expanse-8b,openbookqa,501,0
25779,aya-expanse-8b,openbookqa,502,0
25780,aya-expanse-8b,openbookqa,503,1
25781,aya-expanse-8b,openbookqa,504,0
25782,aya-expanse-8b,openbookqa,505,0
25783,aya-expanse-8b,openbookqa,506,0
25784,aya-expanse-8b,openbookqa,507,0
25785,aya-expanse-8b,openbookqa,508,0
25786,aya-expanse-8b,openbookqa,509,0
25787,aya-expanse-8b,openbookqa,510,0
25788,aya-expanse-8b,openbookqa,511,0
25789,aya-expanse-8b,openbookqa,512,0
25790,aya-expanse-8b,openbookqa,513,0
25791,aya-expanse-8b,openbookqa,514,0
25792,aya-expanse-8b,openbookqa,515,1
25793,aya-expanse-8b,openbookqa,516,0
25794,aya-expanse-8b,openbookqa,517,0
25795,aya-expanse-8b,openbookqa,518,0
25796,aya-expanse-8b,openbookqa,519,1
25797,aya-expanse-8b,openbookqa,520,0
25798,aya-expanse-8b,openbookqa,521,0
25799,aya-expanse-8b,openbookqa,522,0
25800,aya-expanse-8b,openbookqa,523,0
25801,aya-expanse-8b,openbookqa,524,0
25802,aya-expanse-8b,openbookqa,525,0
25803,aya-expanse-8b,openbookqa,526,2
25804,aya-expanse-8b,openbookqa,527,0
25805,aya-expanse-8b,openbookqa,528,0
25806,aya-expanse-8b,openbookqa,529,0
25807,aya-expanse-8b,openbookqa,530,0
25808,aya-expanse-8b,openbookqa,531,0
25809,aya-expanse-8b,openbookqa,532,0
25810,aya-expanse-8b,openbookqa,533,0
25811,aya-expanse-8b,openbookqa,534,0
25812,aya-expanse-8b,openbookqa,535,2
25813,aya-expanse-8b,openbookqa,536,0
25814,aya-expanse-8b,openbookqa,537,0
25815,aya-expanse-8b,openbookqa,538,0
25816,aya-expanse-8b,openbookqa,539,0
25817,aya-expanse-8b,openbookqa,540,2
25818,aya-expanse-8b,openbookqa,541,0
25819,aya-expanse-8b,openbookqa,542,1
25820,aya-expanse-8b,openbookqa,543,0
25821,aya-expanse-8b,openbookqa,544,0
25822,aya-expanse-8b,openbookqa,545,0
25823,aya-expanse-8b,openbookqa,546,0
25824,aya-expanse-8b,openbookqa,547,0
25825,aya-expanse-8b,openbookqa,548,0
25826,aya-expanse-8b,openbookqa,549,0
25827,aya-expanse-8b,openbookqa,550,0
25828,aya-expanse-8b,openbookqa,551,0
25829,aya-expanse-8b,openbookqa,552,2
25830,aya-expanse-8b,openbookqa,553,0
25831,aya-expanse-8b,openbookqa,554,0
25832,aya-expanse-8b,openbookqa,555,1
25833,aya-expanse-8b,openbookqa,556,0
25834,aya-expanse-8b,openbookqa,557,0
25835,aya-expanse-8b,openbookqa,558,1
25836,aya-expanse-8b,openbookqa,559,0
25837,aya-expanse-8b,openbookqa,560,2
25838,aya-expanse-8b,openbookqa,561,0
25839,aya-expanse-8b,openbookqa,562,1
25840,aya-expanse-8b,openbookqa,563,2
25841,aya-expanse-8b,openbookqa,564,0
25842,aya-expanse-8b,openbookqa,565,2
25843,aya-expanse-8b,openbookqa,566,0
25844,aya-expanse-8b,openbookqa,567,0
25845,aya-expanse-8b,openbookqa,568,2
25846,aya-expanse-8b,openbookqa,569,0
25847,aya-expanse-8b,openbookqa,570,0
25848,aya-expanse-8b,openbookqa,571,0
25849,aya-expanse-8b,openbookqa,572,0
25850,aya-expanse-8b,openbookqa,573,0
25851,aya-expanse-8b,openbookqa,574,0
25852,aya-expanse-8b,openbookqa,575,0
25853,aya-expanse-8b,openbookqa,576,0
25854,aya-expanse-8b,openbookqa,577,0
25855,aya-expanse-8b,openbookqa,578,1
25856,aya-expanse-8b,openbookqa,579,0
25857,aya-expanse-8b,openbookqa,580,0
25858,aya-expanse-8b,openbookqa,581,0
25859,aya-expanse-8b,openbookqa,582,0
25860,aya-expanse-8b,openbookqa,583,0
25861,aya-expanse-8b,openbookqa,584,0
25862,aya-expanse-8b,openbookqa,585,0
25863,aya-expanse-8b,openbookqa,586,0
25864,aya-expanse-8b,openbookqa,587,0
25865,aya-expanse-8b,openbookqa,588,0
25866,aya-expanse-8b,openbookqa,589,0
25867,aya-expanse-8b,openbookqa,590,0
25868,aya-expanse-8b,openbookqa,591,2
25869,aya-expanse-8b,openbookqa,592,0
25870,aya-expanse-8b,openbookqa,593,2
25871,aya-expanse-8b,openbookqa,594,0
25872,aya-expanse-8b,openbookqa,595,0
25873,aya-expanse-8b,openbookqa,596,2
25874,aya-expanse-8b,openbookqa,597,2
25875,aya-expanse-8b,openbookqa,598,0
25876,aya-expanse-8b,openbookqa,599,0
25877,aya-expanse-8b,openbookqa,600,0
25878,aya-expanse-8b,openbookqa,601,0
25879,aya-expanse-8b,openbookqa,602,2
25880,aya-expanse-8b,openbookqa,603,2
25881,aya-expanse-8b,openbookqa,604,0
25882,aya-expanse-8b,openbookqa,605,0
25883,aya-expanse-8b,openbookqa,606,1
25884,aya-expanse-8b,openbookqa,607,3
25885,aya-expanse-8b,openbookqa,608,0
25886,aya-expanse-8b,openbookqa,609,0
25887,aya-expanse-8b,openbookqa,610,1
25888,aya-expanse-8b,openbookqa,611,0
25889,aya-expanse-8b,openbookqa,612,1
25890,aya-expanse-8b,openbookqa,613,2
25891,aya-expanse-8b,openbookqa,614,1
25892,aya-expanse-8b,openbookqa,615,0
25893,aya-expanse-8b,openbookqa,616,3
25894,aya-expanse-8b,openbookqa,617,0
25895,aya-expanse-8b,openbookqa,618,0
25896,aya-expanse-8b,openbookqa,619,2
25897,aya-expanse-8b,openbookqa,620,0
25898,aya-expanse-8b,openbookqa,621,3
25899,aya-expanse-8b,openbookqa,622,1
25900,aya-expanse-8b,openbookqa,623,0
25901,aya-expanse-8b,openbookqa,624,0
25902,aya-expanse-8b,openbookqa,625,0
25903,aya-expanse-8b,openbookqa,626,0
25904,aya-expanse-8b,openbookqa,627,0
25905,aya-expanse-8b,openbookqa,628,0
25906,aya-expanse-8b,openbookqa,629,0
25907,aya-expanse-8b,openbookqa,630,2
25908,aya-expanse-8b,openbookqa,631,2
25909,aya-expanse-8b,openbookqa,632,1
25910,aya-expanse-8b,openbookqa,633,0
25911,aya-expanse-8b,openbookqa,634,0
25912,aya-expanse-8b,openbookqa,635,0
25913,aya-expanse-8b,openbookqa,636,0
25914,aya-expanse-8b,openbookqa,637,3
25915,aya-expanse-8b,openbookqa,638,1
25916,aya-expanse-8b,openbookqa,639,0
25917,aya-expanse-8b,openbookqa,640,0
25918,aya-expanse-8b,openbookqa,641,3
25919,aya-expanse-8b,openbookqa,642,0
25920,aya-expanse-8b,openbookqa,643,2
25921,aya-expanse-8b,openbookqa,644,0
25922,aya-expanse-8b,openbookqa,645,0
25923,aya-expanse-8b,openbookqa,646,0
25924,aya-expanse-8b,openbookqa,647,0
25925,aya-expanse-8b,openbookqa,648,0
25926,aya-expanse-8b,openbookqa,649,0
25927,aya-expanse-8b,openbookqa,650,0
25928,aya-expanse-8b,openbookqa,651,0
25929,aya-expanse-8b,openbookqa,652,1
25930,aya-expanse-8b,openbookqa,653,0
25931,aya-expanse-8b,openbookqa,654,0
25932,aya-expanse-8b,openbookqa,655,0
25933,aya-expanse-8b,openbookqa,656,0
25934,aya-expanse-8b,openbookqa,657,0
25935,aya-expanse-8b,openbookqa,658,0
25936,aya-expanse-8b,openbookqa,659,2
25937,aya-expanse-8b,openbookqa,660,3
25938,aya-expanse-8b,openbookqa,661,3
25939,aya-expanse-8b,openbookqa,662,0
25940,aya-expanse-8b,openbookqa,663,0
25941,aya-expanse-8b,openbookqa,664,1
25942,aya-expanse-8b,openbookqa,665,3
25943,aya-expanse-8b,openbookqa,666,0
25944,aya-expanse-8b,openbookqa,667,1
25945,aya-expanse-8b,openbookqa,668,0
25946,aya-expanse-8b,openbookqa,669,0
25947,aya-expanse-8b,openbookqa,670,2
25948,aya-expanse-8b,openbookqa,671,0
25949,aya-expanse-8b,openbookqa,672,3
25950,aya-expanse-8b,openbookqa,673,0
25951,aya-expanse-8b,openbookqa,674,0
25952,aya-expanse-8b,openbookqa,675,3
25953,aya-expanse-8b,openbookqa,676,0
25954,aya-expanse-8b,openbookqa,677,0
25955,aya-expanse-8b,openbookqa,678,0
25956,aya-expanse-8b,openbookqa,679,0
25957,aya-expanse-8b,openbookqa,680,0
25958,aya-expanse-8b,openbookqa,681,3
25959,aya-expanse-8b,openbookqa,682,0
25960,aya-expanse-8b,openbookqa,683,0
25961,aya-expanse-8b,openbookqa,684,0
25962,aya-expanse-8b,openbookqa,685,0
25963,aya-expanse-8b,openbookqa,686,0
25964,aya-expanse-8b,openbookqa,687,0
25965,aya-expanse-8b,openbookqa,688,2
25966,aya-expanse-8b,openbookqa,689,0
25967,aya-expanse-8b,openbookqa,690,1
25968,aya-expanse-8b,openbookqa,691,2
25969,aya-expanse-8b,openbookqa,692,0
25970,aya-expanse-8b,openbookqa,693,0
25971,aya-expanse-8b,openbookqa,694,0
25972,aya-expanse-8b,openbookqa,695,0
25973,aya-expanse-8b,openbookqa,696,0
25974,aya-expanse-8b,openbookqa,697,0
25975,aya-expanse-8b,openbookqa,698,0
25976,aya-expanse-8b,openbookqa,699,0
25977,aya-expanse-8b,openbookqa,700,0
25978,aya-expanse-8b,openbookqa,701,0
25979,aya-expanse-8b,openbookqa,702,1
25980,aya-expanse-8b,openbookqa,703,0
25981,aya-expanse-8b,openbookqa,704,0
25982,aya-expanse-8b,openbookqa,705,0
25983,aya-expanse-8b,openbookqa,706,0
25984,aya-expanse-8b,openbookqa,707,0
25985,aya-expanse-8b,openbookqa,708,0
25986,aya-expanse-8b,openbookqa,709,0
25987,aya-expanse-8b,openbookqa,710,0
25988,aya-expanse-8b,openbookqa,711,0
25989,aya-expanse-8b,openbookqa,712,0
25990,aya-expanse-8b,openbookqa,713,0
25991,aya-expanse-8b,openbookqa,714,0
25992,aya-expanse-8b,openbookqa,715,0
25993,aya-expanse-8b,openbookqa,716,0
25994,aya-expanse-8b,openbookqa,717,0
25995,aya-expanse-8b,openbookqa,718,0
25996,aya-expanse-8b,openbookqa,719,2
25997,aya-expanse-8b,openbookqa,720,0
25998,aya-expanse-8b,openbookqa,721,0
25999,aya-expanse-8b,openbookqa,722,0
26000,aya-expanse-8b,openbookqa,723,0
26001,aya-expanse-8b,openbookqa,724,0
26002,aya-expanse-8b,openbookqa,725,0
26003,aya-expanse-8b,openbookqa,726,0
26004,aya-expanse-8b,openbookqa,727,0
26005,aya-expanse-8b,openbookqa,728,0
26006,aya-expanse-8b,openbookqa,729,3
26007,aya-expanse-8b,openbookqa,730,0
26008,aya-expanse-8b,openbookqa,731,0
26009,aya-expanse-8b,openbookqa,732,1
26010,aya-expanse-8b,openbookqa,733,0
26011,aya-expanse-8b,openbookqa,734,0
26012,aya-expanse-8b,openbookqa,735,1
26013,aya-expanse-8b,openbookqa,736,0
26014,aya-expanse-8b,openbookqa,737,1
26015,aya-expanse-8b,openbookqa,738,0
26016,aya-expanse-8b,openbookqa,739,0
26017,aya-expanse-8b,openbookqa,740,2
26018,aya-expanse-8b,openbookqa,741,0
26019,aya-expanse-8b,openbookqa,742,2
26020,aya-expanse-8b,openbookqa,743,0
26021,aya-expanse-8b,openbookqa,744,1
26022,aya-expanse-8b,openbookqa,745,0
26023,aya-expanse-8b,openbookqa,746,1
26024,aya-expanse-8b,openbookqa,747,2
26025,aya-expanse-8b,openbookqa,748,0
26026,aya-expanse-8b,openbookqa,749,2
26027,aya-expanse-8b,openbookqa,750,2
26028,aya-expanse-8b,openbookqa,751,0
26029,aya-expanse-8b,openbookqa,752,0
26030,aya-expanse-8b,openbookqa,753,0
26031,aya-expanse-8b,openbookqa,754,3
26032,aya-expanse-8b,openbookqa,755,0
26033,aya-expanse-8b,openbookqa,756,0
26034,aya-expanse-8b,openbookqa,757,0
26035,aya-expanse-8b,openbookqa,758,0
26036,aya-expanse-8b,openbookqa,759,0
26037,aya-expanse-8b,openbookqa,760,0
26038,aya-expanse-8b,openbookqa,761,0
26039,aya-expanse-8b,openbookqa,762,0
26040,aya-expanse-8b,openbookqa,763,0
26041,aya-expanse-8b,openbookqa,764,0
26042,aya-expanse-8b,openbookqa,765,0
26043,aya-expanse-8b,openbookqa,766,2
26044,aya-expanse-8b,openbookqa,767,0
26045,aya-expanse-8b,openbookqa,768,0
26046,aya-expanse-8b,openbookqa,769,0
26047,aya-expanse-8b,openbookqa,770,0
26048,aya-expanse-8b,openbookqa,771,1
26049,aya-expanse-8b,openbookqa,772,0
26050,aya-expanse-8b,openbookqa,773,0
26051,aya-expanse-8b,openbookqa,774,0
26052,aya-expanse-8b,openbookqa,775,0
26053,aya-expanse-8b,openbookqa,776,0
26054,aya-expanse-8b,openbookqa,777,0
26055,aya-expanse-8b,openbookqa,778,0
26056,aya-expanse-8b,openbookqa,779,0
26057,aya-expanse-8b,openbookqa,780,0
26058,aya-expanse-8b,openbookqa,781,3
26059,aya-expanse-8b,openbookqa,782,0
26060,aya-expanse-8b,openbookqa,783,0
26061,aya-expanse-8b,openbookqa,784,0
26062,aya-expanse-8b,openbookqa,785,0
26063,aya-expanse-8b,openbookqa,786,0
26064,aya-expanse-8b,openbookqa,787,0
26065,aya-expanse-8b,openbookqa,788,3
26066,aya-expanse-8b,openbookqa,789,0
26067,aya-expanse-8b,openbookqa,790,0
26068,aya-expanse-8b,openbookqa,791,3
26069,aya-expanse-8b,openbookqa,792,0
26070,aya-expanse-8b,openbookqa,793,0
26071,aya-expanse-8b,openbookqa,794,0
26072,aya-expanse-8b,openbookqa,795,0
26073,aya-expanse-8b,openbookqa,796,3
26074,aya-expanse-8b,openbookqa,797,0
26075,aya-expanse-8b,openbookqa,798,0
26076,aya-expanse-8b,openbookqa,799,0
26077,aya-expanse-8b,openbookqa,800,1
26078,aya-expanse-8b,openbookqa,801,0
26079,aya-expanse-8b,openbookqa,802,0
26080,aya-expanse-8b,openbookqa,803,0
26081,aya-expanse-8b,openbookqa,804,0
26082,aya-expanse-8b,openbookqa,805,0
26083,aya-expanse-8b,openbookqa,806,0
26084,aya-expanse-8b,openbookqa,807,0
26085,aya-expanse-8b,openbookqa,808,0
26086,aya-expanse-8b,openbookqa,809,0
26087,aya-expanse-8b,openbookqa,810,0
26088,aya-expanse-8b,openbookqa,811,0
26089,aya-expanse-8b,openbookqa,812,0
26090,aya-expanse-8b,openbookqa,813,1
26091,aya-expanse-8b,openbookqa,814,0
26092,aya-expanse-8b,openbookqa,815,0
26093,aya-expanse-8b,openbookqa,816,0
26094,aya-expanse-8b,openbookqa,817,0
26095,aya-expanse-8b,openbookqa,818,0
26096,aya-expanse-8b,openbookqa,819,0
26097,aya-expanse-8b,openbookqa,820,0
26098,aya-expanse-8b,openbookqa,821,3
26099,aya-expanse-8b,openbookqa,822,0
26100,aya-expanse-8b,openbookqa,823,3
26101,aya-expanse-8b,openbookqa,824,0
26102,aya-expanse-8b,openbookqa,825,3
26103,aya-expanse-8b,openbookqa,826,0
26104,aya-expanse-8b,openbookqa,827,1
26105,aya-expanse-8b,openbookqa,828,0
26106,aya-expanse-8b,openbookqa,829,0
26107,aya-expanse-8b,openbookqa,830,0
26108,aya-expanse-8b,openbookqa,831,0
26109,aya-expanse-8b,openbookqa,832,0
26110,aya-expanse-8b,openbookqa,833,0
26111,aya-expanse-8b,openbookqa,834,0
26112,aya-expanse-8b,openbookqa,835,0
26113,aya-expanse-8b,openbookqa,836,0
26114,aya-expanse-8b,openbookqa,837,0
26115,aya-expanse-8b,openbookqa,838,0
26116,aya-expanse-8b,openbookqa,839,0
26117,aya-expanse-8b,openbookqa,840,0
26118,aya-expanse-8b,openbookqa,841,0
26119,aya-expanse-8b,openbookqa,842,0
26120,aya-expanse-8b,openbookqa,843,0
26121,aya-expanse-8b,openbookqa,844,0
26122,aya-expanse-8b,openbookqa,845,1
26123,aya-expanse-8b,openbookqa,846,0
26124,aya-expanse-8b,openbookqa,847,0
26125,aya-expanse-8b,openbookqa,848,0
26126,aya-expanse-8b,openbookqa,849,1
26127,aya-expanse-8b,openbookqa,850,0
26128,aya-expanse-8b,openbookqa,851,0
26129,aya-expanse-8b,openbookqa,852,2
26130,aya-expanse-8b,openbookqa,853,0
26131,aya-expanse-8b,openbookqa,854,0
26132,aya-expanse-8b,openbookqa,855,0
26133,aya-expanse-8b,openbookqa,856,0
26134,aya-expanse-8b,openbookqa,857,0
26135,aya-expanse-8b,openbookqa,858,0
26136,aya-expanse-8b,openbookqa,859,0
26137,aya-expanse-8b,openbookqa,860,0
26138,aya-expanse-8b,openbookqa,861,0
26139,aya-expanse-8b,openbookqa,862,0
26140,aya-expanse-8b,openbookqa,863,0
26141,aya-expanse-8b,openbookqa,864,0
26142,aya-expanse-8b,openbookqa,865,0
26143,aya-expanse-8b,openbookqa,866,0
26144,aya-expanse-8b,openbookqa,867,0
26145,aya-expanse-8b,openbookqa,868,0
26146,aya-expanse-8b,openbookqa,869,0
26147,aya-expanse-8b,openbookqa,870,0
26148,aya-expanse-8b,openbookqa,871,0
26149,aya-expanse-8b,openbookqa,872,0
26150,aya-expanse-8b,openbookqa,873,0
26151,aya-expanse-8b,openbookqa,874,0
26152,aya-expanse-8b,openbookqa,875,0
26153,aya-expanse-8b,openbookqa,876,0
26154,aya-expanse-8b,openbookqa,877,0
26155,aya-expanse-8b,openbookqa,878,0
26156,aya-expanse-8b,openbookqa,879,0
26157,aya-expanse-8b,openbookqa,880,0
26158,aya-expanse-8b,openbookqa,881,0
26159,aya-expanse-8b,openbookqa,882,0
26160,aya-expanse-8b,openbookqa,883,0
26161,aya-expanse-8b,openbookqa,884,0
26162,aya-expanse-8b,openbookqa,885,3
26163,aya-expanse-8b,openbookqa,886,0
26164,aya-expanse-8b,openbookqa,887,0
26165,aya-expanse-8b,openbookqa,888,0
26166,aya-expanse-8b,openbookqa,889,0
26167,aya-expanse-8b,openbookqa,890,0
26168,aya-expanse-8b,openbookqa,891,2
26169,aya-expanse-8b,openbookqa,892,0
26170,aya-expanse-8b,openbookqa,893,0
26171,aya-expanse-8b,openbookqa,894,0
26172,aya-expanse-8b,openbookqa,895,0
26173,aya-expanse-8b,openbookqa,896,2
26174,aya-expanse-8b,openbookqa,897,0
26175,aya-expanse-8b,openbookqa,898,0
26176,aya-expanse-8b,openbookqa,899,0
26177,aya-expanse-8b,openbookqa,900,2
26178,aya-expanse-8b,openbookqa,901,0
26179,aya-expanse-8b,openbookqa,902,0
26180,aya-expanse-8b,openbookqa,903,0
26181,aya-expanse-8b,openbookqa,904,0
26182,aya-expanse-8b,openbookqa,905,0
26183,aya-expanse-8b,openbookqa,906,0
26184,aya-expanse-8b,openbookqa,907,0
26185,aya-expanse-8b,openbookqa,908,0
26186,aya-expanse-8b,openbookqa,909,0
26187,aya-expanse-8b,openbookqa,910,2
26188,aya-expanse-8b,openbookqa,911,1
26189,aya-expanse-8b,openbookqa,912,0
26190,aya-expanse-8b,openbookqa,913,0
26191,aya-expanse-8b,openbookqa,914,0
26192,aya-expanse-8b,openbookqa,915,2
26193,aya-expanse-8b,openbookqa,916,1
26194,aya-expanse-8b,openbookqa,917,0
26195,aya-expanse-8b,openbookqa,918,0
26196,aya-expanse-8b,openbookqa,919,2
26197,aya-expanse-8b,openbookqa,920,0
26198,aya-expanse-8b,openbookqa,921,0
26199,aya-expanse-8b,openbookqa,922,2
26200,aya-expanse-8b,openbookqa,923,3
26201,aya-expanse-8b,openbookqa,924,0
26202,aya-expanse-8b,openbookqa,925,0
26203,aya-expanse-8b,openbookqa,926,0
26204,aya-expanse-8b,openbookqa,927,3
26205,aya-expanse-8b,openbookqa,928,0
26206,aya-expanse-8b,openbookqa,929,0
26207,aya-expanse-8b,openbookqa,930,3
26208,aya-expanse-8b,openbookqa,931,0
26209,aya-expanse-8b,openbookqa,932,0
26210,aya-expanse-8b,openbookqa,933,0
26211,aya-expanse-8b,openbookqa,934,0
26212,aya-expanse-8b,openbookqa,935,0
26213,aya-expanse-8b,openbookqa,936,0
26214,aya-expanse-8b,openbookqa,937,0
26215,aya-expanse-8b,openbookqa,938,1
26216,aya-expanse-8b,openbookqa,939,0
26217,aya-expanse-8b,openbookqa,940,3
26218,aya-expanse-8b,openbookqa,941,0
26219,aya-expanse-8b,openbookqa,942,0
26220,aya-expanse-8b,openbookqa,943,1
26221,aya-expanse-8b,openbookqa,944,0
26222,aya-expanse-8b,openbookqa,945,0
26223,aya-expanse-8b,openbookqa,946,0
26224,aya-expanse-8b,openbookqa,947,0
26225,aya-expanse-8b,openbookqa,948,3
26226,aya-expanse-8b,openbookqa,949,1
26227,aya-expanse-8b,openbookqa,950,3
26228,aya-expanse-8b,openbookqa,951,3
26229,aya-expanse-8b,openbookqa,952,2
26230,aya-expanse-8b,openbookqa,953,3
26231,aya-expanse-8b,openbookqa,954,0
26232,aya-expanse-8b,openbookqa,955,1
26233,aya-expanse-8b,openbookqa,956,3
26234,aya-expanse-8b,openbookqa,957,3
26235,aya-expanse-8b,openbookqa,958,1
26236,aya-expanse-8b,openbookqa,959,0
26237,aya-expanse-8b,openbookqa,961,3
26238,aya-expanse-8b,openbookqa,962,0
26239,aya-expanse-8b,openbookqa,963,0
26240,aya-expanse-8b,openbookqa,964,3
26241,aya-expanse-8b,openbookqa,965,3
26242,aya-expanse-8b,openbookqa,966,0
26243,aya-expanse-8b,openbookqa,967,1
26244,aya-expanse-8b,openbookqa,968,0
26245,aya-expanse-8b,openbookqa,969,0
26246,aya-expanse-8b,openbookqa,970,0
26247,aya-expanse-8b,openbookqa,971,0
26248,aya-expanse-8b,openbookqa,972,0
26249,aya-expanse-8b,openbookqa,973,0
26250,aya-expanse-8b,openbookqa,974,2
26251,aya-expanse-8b,openbookqa,975,1
26252,aya-expanse-8b,openbookqa,976,0
26253,aya-expanse-8b,openbookqa,977,1
26254,aya-expanse-8b,openbookqa,978,2
26255,aya-expanse-8b,openbookqa,979,0
26256,aya-expanse-8b,openbookqa,980,0
26257,aya-expanse-8b,openbookqa,981,0
26258,aya-expanse-8b,openbookqa,982,2
26259,aya-expanse-8b,openbookqa,983,1
26260,aya-expanse-8b,openbookqa,984,0
26261,aya-expanse-8b,openbookqa,985,0
26262,aya-expanse-8b,openbookqa,986,0
26263,aya-expanse-8b,openbookqa,987,0
26264,aya-expanse-8b,openbookqa,988,0
26265,aya-expanse-8b,openbookqa,989,0
26266,aya-expanse-8b,openbookqa,990,0
26267,aya-expanse-8b,openbookqa,991,0
26268,aya-expanse-8b,openbookqa,992,2
26269,aya-expanse-8b,openbookqa,993,0
26270,aya-expanse-8b,openbookqa,994,0
26271,aya-expanse-8b,openbookqa,995,0
26272,aya-expanse-8b,openbookqa,996,0
26273,aya-expanse-8b,openbookqa,997,0
26274,aya-expanse-8b,openbookqa,998,0
26275,aya-expanse-8b,openbookqa,999,0
26276,aya-expanse-8b,openbookqa,1000,1
26277,aya-expanse-8b,openbookqa,1001,2
